COUNTRY;COUNTRY CODE;STATE;STATE CODE;COUNTY;COUNTY CODE;LOCALITY ID;LOCALITY TYPE;LATITUDE;LONGITUDE
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10452516;P;30.4;-9.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10459464;P;34;-5.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10459525;P;34;-5.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10470486;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10470585;P;31.9;-8.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10482787;P;29.9;-5.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10482821;P;29.9;-5.8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10482836;P;35.2;-5.3
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10482842;P;35.2;-5.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10489135;P;31.3;-8.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10491587;P;31.3;-4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10494398;P;31.3;-7.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10498173;P;30.7;-8.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10498665;P;31.5;-8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L10500288;P;33.9;-6.8
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L10500555;P;34.7;-6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10508837;P;31.4;-8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L1053924 ;H;34;-6.8
Morocco;MA;Taza-Al Hoceima-Taounate;MA-03;;;L1053938 ;H;34.1;-4.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L1053989 ;H;31.3;-4.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L1053998 ;H;31.5;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L1053999 ;H;31.6;-5.6
Morocco;MA;Fès-Boulemane          ;MA-05;;;L10540991;P;34;-5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10541001;P;35;-5.5
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L10541009;P;34.5;-5.5
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L10541011;P;34.7;-5.6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10541017;P;35.6;-5.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L1054235 ;P;31.5;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L1054262 ;H;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L1054276 ;H;31.3;-8.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L1054306 ;H;31.5;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L1054316 ;H;30.8;-9.8
Morocco;MA;Fès-Boulemane          ;MA-05;;;L10543885;P;33.2;-4.7
Morocco;MA;Fès-Boulemane          ;MA-05;;;L10543890;P;33.7;-4.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10546501;P;30.3;-10.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10546510;P;30.4;-9.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10546512;P;30.4;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10546514;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10546838;P;31.1;-7.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10549135;P;35.5;-6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10549165;P;31.2;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10549166;P;31.3;-8
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10549174;P;28.9;-10
Morocco;MA;Fès-Boulemane          ;MA-05;;;L10553625;P;33.4;-4.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10553629;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10553630;P;31.3;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10553632;P;31.4;-6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10555273;P;31;-4
Morocco;MA;Doukkala-Abda           ;MA-10;;;L10563087;P;32.8;-9
Morocco;MA;Doukkala-Abda           ;MA-10;;;L10563092;P;32.8;-9
Morocco;MA;Doukkala-Abda           ;MA-10;;;L10563094;P;32.8;-9
Morocco;MA;Doukkala-Abda           ;MA-10;;;L10563096;P;32.8;-9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10565702;P;35.1;-5.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10570400;P;31.2;-7.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10571317;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10571460;P;30.7;-7.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10571529;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10571567;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10571583;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10571588;P;31.2;-4
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10573168;P;35.6;-5.4
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10574025;H;35.6;-5.2
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10574067;P;35.8;-5.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L1057443 ;H;30.6;-9.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10574863;P;31.2;-4.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10575609;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10575643;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10575661;P;31.4;-7.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10575682;P;31.2;-7.5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10576040;H;35.8;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L1057621 ;P;30.7;-9.8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10576405;P;35.6;-5.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10577669;P;30.6;-7.2
Morocco;MA;Grand Casablanca        ;MA-08;;;L10582867;P;33.6;-7.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10583335;P;33.9;-5.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10583774;P;31.8;-4.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10583784;P;31.3;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10583785;P;31.4;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10583789;P;31.5;-4.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10583790;P;31.6;-4.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10583798;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10583804;P;31.2;-4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10583965;P;31.5;-9.8
Morocco;MA;Fès-Boulemane          ;MA-05;;;L10584728;P;34;-5
Morocco;MA;Fès-Boulemane          ;MA-05;;;L10585121;P;34;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10586780;P;31.7;-5
Morocco;MA;Grand Casablanca        ;MA-08;;;L10586889;P;33.5;-7.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L1058699 ;H;31.3;-5.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L1058771 ;P;31.1;-4
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10587915;P;29;-10.1
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10589467;P;28.5;-11.3
Morocco;MA;Taza-Al Hoceima-Taounate;MA-03;;;L10590314;P;34.1;-4.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10590326;P;33.5;-5.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10604352;P;31.1;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10604353;P;31.1;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10604354;P;31.1;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10604370;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10604373;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10604377;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10604630;P;30;-9.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10605308;P;31.3;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10605487;P;32.7;-4.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10611305;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10611308;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10611309;P;31;-7.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10611310;P;31.5;-5.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10611345;P;31.5;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10611349;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10611356;P;30.1;-9.7
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10611359;P;29;-10.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10611360;P;29;-10.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10611369;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10611371;P;30.4;-9.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10611378;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10611390;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10611391;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10611394;P;31.3;-7.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L10616613;P;33.8;-6.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10617849;P;31.3;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10617850;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10622589;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10623661;P;30.7;-6.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10623666;P;30.7;-6.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10623667;P;31.1;-7.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10623670;P;31.2;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10623675;P;31.8;-7
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10623676;P;32;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10625276;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10625279;P;31.3;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10625281;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10625712;P;30.7;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10625713;P;30.7;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10625719;P;30.7;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10625720;P;30.7;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10625722;P;30.7;-9.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10625725;P;30.7;-9.9
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10625733;P;28.5;-11.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10626129;P;29.1;-10.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10626172;P;30.5;-8.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10626661;P;31;-7.1
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10627760;P;28.3;-10.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10627915;P;29.4;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10627954;P;31.6;-5.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10634536;P;32.8;-4.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10636195;P;32.7;-4.8
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L10636504;H;35;-6.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10636538;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10642294;P;31.4;-4.2
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L10644724;P;32.9;-6.9
Morocco;MA;Doukkala-Abda           ;MA-10;;;L10650744;P;34.3;-8.6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10650790;P;35.8;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10651633;P;31.3;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10652454;P;31.4;-9.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10652597;P;31.5;-9.5
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L10655252;P;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L10660700;P;34;-6.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10664911;P;34.1;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10668113;P;30;-9.6
Morocco;MA;Doukkala-Abda           ;MA-10;;;L10668783;H;32.3;-9.3
Morocco;MA;Grand Casablanca        ;MA-08;;;L10669214;H;33.6;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10680991;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10683465;P;31.9;-7.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10684698;P;31.6;-8
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10687180;P;32;-6.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10687237;P;31.1;-4.1
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10688709;P;32.1;-6.6
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10691334;P;32.1;-6.5
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10691375;P;32.1;-6.4
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10691492;P;32.2;-6.4
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10691561;P;35.8;-5.6
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10691569;P;32.2;-6.3
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L10691573;P;34.1;-6.8
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10691713;P;32.2;-6.3
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10692013;P;35.9;-5.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10694601;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10697096;P;30;-9.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10700364;P;32.2;-5.6
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10700375;P;32.4;-6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10700406;P;31.2;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10700552;P;31.7;-5.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10700559;P;32.2;-5.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10701348;P;31.4;-7.8
Morocco;MA;Grand Casablanca        ;MA-08;;;L10706251;P;33.6;-7.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10708751;P;30.3;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10709149;P;30;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10710076;P;30.1;-5.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10710651;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10710763;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10710857;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10711010;P;31.3;-7.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10711783;P;30.4;-9.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10713216;P;31.1;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10713289;P;31.1;-5.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10715924;P;30.6;-5.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10716286;P;30.7;-6.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10717177;P;30.5;-7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10722760;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10724475;P;31.7;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10732336;P;30.6;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10741528;P;30.8;-6.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10742314;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10742334;P;31.2;-7.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10742621;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10743102;P;30.5;-8.8
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L10749354;P;33.4;-7.6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10756946;P;35.8;-5.9
Morocco;MA;Grand Casablanca        ;MA-08;;;L10758363;P;33.6;-7.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10765953;P;30;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10766333;P;30;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10766768;P;30.1;-9.7
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10766928;P;28.8;-10.3
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10767688;P;28.8;-10.4
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10767948;P;29;-10.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10768250;P;29.2;-10.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10768445;P;29.4;-10.2
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L10771812;P;34;-5.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10771827;P;33.9;-5.6
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L10771840;P;34.9;-6.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10771861;P;30.9;-6.9
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10771884;P;32.7;-5.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10776391;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10776393;P;30.9;-8.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10776394;P;31.2;-8.1
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L10779850;P;33.4;-7.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10780405;P;31.1;-6.6
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L10787638;P;33.1;-7.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10788118;P;30.4;-9.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10788177;P;31.9;-7.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10789430;H;33.4;-5.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10801342;P;30.7;-9.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10801351;P;30.4;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10801552;P;31.4;-8.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10801602;P;31.3;-8.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10801912;P;30.9;-9.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10802689;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10802726;P;30.5;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10810487;P;30.8;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10813704;P;30.7;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10813974;P;30.7;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10816597;P;31.5;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10816599;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10821409;P;31.6;-8
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L10824583;P;34.8;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L10824589;P;34.2;-6.5
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L10824594;P;34;-6.7
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L10824610;P;33.3;-6.5
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L10824628;P;33.7;-6.7
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L10824636;P;33.8;-6.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10824874;P;31.6;-8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10825087;P;35.2;-6.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10825269;P;35.6;-6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10828453;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10828541;P;31.3;-7.8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10829688;P;35.8;-5.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10831783;P;35.5;-6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10833354;P;35.8;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10835925;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10835950;P;31.3;-5.9
Morocco;MA;Fès-Boulemane          ;MA-05;;;L10836280;P;33;-4.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10841249;P;35.9;-5.5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10841253;P;35.2;-6.1
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L10841264;P;33.2;-6.7
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L10841278;P;33.1;-6.7
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L10841281;P;33;-6.7
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10841287;P;32.6;-6.3
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10841291;P;32.6;-6.1
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10841296;P;32.5;-6
Morocco;MA;Tadla-Azilal            ;MA-12;;;L10841344;P;32.3;-5.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10841557;P;32.2;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10842509;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10842539;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10842550;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10842560;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10842576;P;31.4;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10842626;P;31.5;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10842802;P;31.3;-6.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10842965;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10842969;P;31.3;-3.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10842972;P;31.5;-5.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10842979;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10843061;P;31.1;-4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10843133;P;31.5;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10843197;P;31.4;-7.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10843275;P;31;-7.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10843306;P;31.1;-7.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10843395;P;31.3;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10843549;P;31.3;-6.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10843715;P;31.5;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10843764;P;31.4;-5.8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L10843862;P;35;-5.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10843895;P;32.2;-4.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10843909;P;32.3;-4.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10844219;P;31.3;-4.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10844257;P;31.3;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L10844387;P;31.5;-9.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10844432;P;33.5;-5.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10844464;P;33.8;-5.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10844481;P;33.8;-5.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L10844573;P;33.9;-5.5
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L10844580;P;34.4;-5.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10844823;P;30.4;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L10845093;P;29.1;-10.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L10845199;P;34.9;-6.3
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10845243;P;28.5;-11.3
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10845276;P;29;-9.9
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10845414;P;29.1;-9.6
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L10845458;P;29.2;-9.6
